Ralf Steinmetz,Cheng-Wen Wu,Thomas S. Huang,Maja J. Mataric,K. Suzanne Barber,Josef Kittler,Gerald Sommer,Edwin R. Hancock,Masaru Kitsuregawa,Roberto Gorrieri,Nancy E. Reed,Bharat K. Bhargava,Sanjay Kumar Madria,Bill Hancock
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9795000831762131,-0.9846569174222835,-0.981749068032636,-0.9804275595856315,-0.9852715520015298,-0.977195002148787,-0.9823378321258498,-0.985566135984949,-0.9837931981048067,-0.9834531759349325,-0.9822888651888868,-0.984008269010042,-0.9838347559958671,-0.9824194052119612
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9780703158897586,-0.9799412375947174,-0.9767079764808182,-0.9788984141730253,-0.9824953786472639,-0.975637525374923,-0.9794158783010403,-0.9830471198421471,-0.980888630526664,-0.9807280712443593,-0.981034132563952,-0.9791995004027936,-0.9811189212978202,-0.9779180001797942
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9823499157938824,-0.9808290874398313,-0.9812451464443637,-0.9797644296852446,-0.9833705897542759,-0.9801174896415459,-0.9818734893055354,-0.9853372256620405,-0.9833585576091952,-0.9832170696385285,-0.981924859404731,-0.9802304423743795,-0.983524547288485,-0.9809078248132315
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9832071121462969,-0.9799412375947174,-0.9820630282882261,-0.9807295099985904,-0.9808606120896548,-0.9793734487200476,-0.9826271334654635,-0.98449163301192,-0.9825272525382176,-0.9837882463576835,-0.9793858715512187,-0.9809768802859247,-0.984145510247445,-0.9796337138126192
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9814273550350956,-0.9797631701386369,-0.9819107839699004,-0.9787257584127143,-0.978919319056708,-0.9773796494644065,-0.9808974570906246,-0.9828517460290183,-0.9806966373561927,-0.9821056850009042,-0.9791799608874212,-0.9807959835495956,-0.9824936604989163,-0.9793752472304611
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9680231729549025,-0.9731255591100907,-0.972053407898134,-0.9655906851299871,-0.9717878217066902,-0.9662831759487935,-0.9702249047707996,-0.9740206011366797,-0.973326439364071,-0.9709631193895796,-0.9718485388772427,-0.970996945847798,-0.9714101429829798,-0.9712329243858366
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9797429925643018,-0.9829483390103473,-0.9818196125020744,-0.9803319673826922,-0.9839398336475684,-0.978996500543375,-0.9824028359253671,-0.9846208939404097,-0.9824533285180994,-0.9838140419699992,-0.9810625591610216,-0.9839624476231241,-0.9840788051445695,-0.9817254185246016
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9821176692190794,-0.9805618316878915,-0.9825960985331705,-0.9795029533075708,-0.9815614890124627,-0.9781620699800966,-0.9800664818010563,-0.9837198785096652,-0.9831083680212962,-0.9829398824243918,-0.9784724900243456,-0.98321567764115,-0.9832673294566856,-0.9805267395210653
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.981580710031478,-0.9816760552826327,-0.9820630282882261,-0.9807295099985904,-0.980860612089655,-0.975637525374923,-0.9810605216278776,-0.9830471198421471,-0.9825272525382176,-0.982292537885262,-0.9776618394838286,-0.9826709259862028,-0.9826669049215979,-0.9796337138126192
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9702434271098284,-0.9718638282540069,-0.9708078559704854,-0.9680623399789439,-0.9724702564488501,-0.9664609993010496,-0.967927040182224,-0.9737756341714339,-0.9738599198797249,-0.9707402929626374,-0.9692523944050944,-0.9715756012850374,-0.9709097583781605,-0.9718019572414205
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9798681631501414,-0.9799412375947174,-0.9803628845778802,-0.9788984141730253,-0.9808606120896548,-0.977553476560945,-0.9810605216278776,-0.9830471198421471,-0.9791731220031206,-0.982292537885262,-0.9793858715512185,-0.9809768802859247,-0.9826669049215979,-0.9796337138126192
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9648179353826567,-0.9701708166244436,-0.9691621926928908,-0.9619191868683226,-0.9721279389530495,-0.9650215397342947,-0.9671864733323905,-0.9727324070230332,-0.9705077577184071,-0.9695551998242804,-0.9723357351500599,-0.9697169592250297,-0.9700996263851349,-0.969591092142247
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9814273550350956,-0.9797631701386371,-0.9819107839699002,-0.9787257584127143,-0.9806583200684442,-0.9773796494644065,-0.9808974570906246,-0.9843207489430554,-0.9806966373561927,-0.983625996863227,-0.980855334675875,-0.9825153213968498,-0.9839950219470524,-0.9810429011502015
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9796217682245445,-0.9796691535951303,-0.9784499027484679,-0.9785018883749723,-0.98238878988065,-0.9771793653984433,-0.9792977883008027,-0.983180465432852,-0.9823399614209145,-0.9808897082823149,-0.9809411804536139,-0.9791193380270458,-0.9811651099617782,-0.9786015249201632
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.980388924403502,-0.9804357293009818,-0.9808798742025977,-0.979265710840634,-0.9817253398184191,-0.9779481257951645,-0.9800839650980246,-0.9826796060353922,-0.9816184480405101,-0.9817584127196786,-0.9787972690911915,-0.9815517996105148,-0.9819715430778,-0.9797924945488306
-0.9814387805490656,-0.9815104717096643,-0.9819221267342506,-0.9804334807177921,-0.9811426866728419,-0.9774176454423293,-0.9824972985338345,-0.9847299125654574,-0.9810646292908933,-0.9839202318347726,-0.9811795797016425,-0.982570238814918,-0.9841774438024482,-0.9818703503405113
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9806261466815633,-0.9789854499856572,-0.9794389052538008,-0.9778237125667366,-0.9832419265350119,-0.9782965806775663,-0.9785928814009552,-0.9838665792331249,-0.9832363028970241,-0.9816240919889072,-0.9817939251523793,-0.9800794574760117,-0.9819497720345636,-0.9791564994615678
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
-0.9913566442752577,-0.9915903216472377,-0.9917681600416668,-0.98990471588752,-0.992851602522248,-0.988476122980019,-0.9915700094104491,-0.9946208967494314,-0.9929796282595644,-0.9932482506122287,-0.9914589957512385,-0.9923143590986474,-0.9935771780148528,-0.990852877914566
